city_a,city_b,rule_distance_gower,text_dist_T,text_dist_I,text_dist_F,text_dist_BERT,discordant_T,discordant_I,discordant_F,discordant_BERT,Dep_reg_gap,rule_distance_components,scope
东营,琼中,0.6666666666666666,1.0999999999999996,1.5,8.270255329052237,3.140638450368681,False,False,False,False,681.1202423295456,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
东营,琼海,0.6666666666666666,2.5000000000000004,3.6333333333333333,10.0,3.188875177517712,False,False,False,False,1291.3904636342336,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
东营,白沙,0.6666666666666666,2.1500000000000004,3.283333333333333,6.4642288475131675,1.2898760128260127,False,False,False,False,232.33196477272713,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
东营,肇庆,0.6666666666666666,1.0333333333333332,1.833333333333333,7.373701437321207,3.1140073584824868,False,False,False,False,402.2896480113635,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
东营,陵水,0.6666666666666666,1.7333333333333334,2.533333333333333,7.6918599399852425,0.9248654178182392,False,False,False,False,88.1784879261362,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
东营,韶关,0.3333333333333333,1.7500000000000004,2.4833333333333334,8.696207146527366,1.9232862703180755,False,False,False,False,122.57798380681828,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,中山,0.5192307692307693,0.8999999999999995,1.333333333333333,1.0699736714712893,2.3135764774959977,False,False,False,False,58.05845376272029,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,临高,0.6538461538461539,2.7,2.3,0.9710219785041243,7.044585953063184,False,False,False,False,52.75078462876449,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,丽水,0.6666666666666666,3.1,3.3,2.6643986504888852,2.881081292749194,False,False,False,False,2.71369543309687,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,义乌,0.2692307692307692,2.4000000000000004,2.3499999999999996,2.608967998768918,1.9406451527728343,False,False,False,False,7257.709365568041,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,乐东,0.5384615384615384,3.5666666666666664,4.166666666666666,2.7121935583709105,0.6690178306386159,False,False,False,False,20.527396749264856,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,乐山,0.5384615384615384,1.2333333333333334,1.2999999999999998,0.17729675305683124,1.7065910784679996,False,False,False,False,13.970516171733227,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,九江,0.6666666666666666,1.9666666666666672,0.3000000000000007,2.403838842966726,2.3123084176319875,False,False,False,False,31.05198382826678,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,五指山,0.6666666666666666,3.3666666666666663,3.633333333333333,2.491853222754285,1.7066909295662196,False,False,False,False,242.34838236491504,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,佛山,1.0,1.2999999999999998,0.20000000000000107,2.1025787216516583,1.6888364281701316,False,True,False,False,2.669238941903142,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,信阳,0.5,2.5,2.2333333333333325,2.613502019651924,1.797292771930488,False,False,False,False,213.55156560355152,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,儋州,0.3076923076923077,2.9000000000000004,2.633333333333333,1.5225886324701512,4.197330755270094,False,False,False,False,508.6832699310223,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,六安,0.7948717948717948,2.3000000000000003,2.033333333333333,3.4230922483697492,3.8852763008850384,False,False,False,False,22.412938799857685,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,兰州,0.3333333333333333,0.9000000000000004,0.16666666666666607,0.24715432735002363,3.9056057005308595,False,False,False,False,1.8041804709756413,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,北京,0.5192307692307693,0.5333333333333332,0.5333333333333332,2.4112764260141875,0.05566758439749453,False,False,False,False,260.16288371434683,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,北海,0.0,2.3666666666666663,2.966666666666666,1.5198399365210644,1.7306400623377423,False,False,False,False,287.2725246944605,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,合肥,0.3333333333333333,2.3666666666666663,2.383333333333333,0.3210081995613763,2.5406293882320004,False,False,False,False,17.855733828266782,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,定安,0.6666666666666666,2.666666666666666,2.9333333333333327,2.393769987623779,4.05793960690252,False,False,False,False,242.34838236491515,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,屯昌,0.6666666666666666,3.3666666666666663,3.633333333333333,2.496960147341482,1.7877670976800957,False,False,False,False,242.34838236491515,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,广州,1.0,3.033333333333333,3.3,0.8900879266076891,2.3517271255339995,False,False,False,False,133.14633605809684,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,惠州,0.5192307692307693,1.9666666666666663,0.5666666666666655,1.2487020395326693,1.0981533672198012,False,False,False,False,222.58586105809684,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,文昌,0.6666666666666666,1.666666666666666,1.5999999999999996,1.6518546784002983,2.663815881608083,False,False,False,False,242.34838236491504,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,昌江,0.6666666666666666,2.0,1.9333333333333327,1.6518546784002983,2.663815881608083,False,False,False,False,237.66184159786962,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,汕头,0.6666666666666666,1.9333333333333331,1.1333333333333329,1.3429824897437843,1.0806392275699732,False,False,False,False,485.57963548991506,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,海口,0.2692307692307692,3.3833333333333333,3.65,2.6826379024947893,1.0515691745161684,False,False,False,False,308.08229252116524,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,深圳,0.7948717948717948,4.0166666666666675,4.616666666666667,1.481630820719313,0.03452489000561698,False,False,False,True,128.65635708082414,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,清远,0.6666666666666666,1.0666666666666664,0.2666666666666657,1.8383343604453732,0.7056347427829017,False,False,False,False,344.66804458082424,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,澄迈,0.40384615384615385,1.9666666666666663,2.033333333333333,1.0637481419634272,5.523329997193071,False,False,False,False,616.8095005467333,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,珠海,0.5576923076923077,2.3666666666666663,2.0999999999999996,1.8048336456380563,0.3861721474493205,False,False,False,False,1480.7340957171882,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,琼中,0.25,1.6999999999999993,1.5666666666666664,2.289803207466976,2.9554140469368164,False,False,False,False,1075.3953599217332,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,琼海,0.3333333333333333,3.1,3.6999999999999997,4.01954787841474,3.3740995809495766,False,False,False,False,1685.6655812264212,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,白沙,0.40384615384615385,2.75,3.3499999999999996,0.4837767259279073,1.104651609394148,False,False,False,False,161.94315281946052,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,肇庆,0.7884615384615384,1.6333333333333329,1.8999999999999995,1.3932493157359471,3.2992317619143514,False,False,False,False,8.01453041917587,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,陵水,0.6666666666666666,2.333333333333333,2.5999999999999996,1.7114078183999824,1.1100898212501038,False,False,False,False,306.09662966605146,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中卫,韶关,0.6666666666666666,2.35,2.55,2.715755024942105,1.738061866886211,False,False,False,False,516.8531013990059,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,临高,0.6730769230769231,1.8000000000000007,3.633333333333333,2.0409956499754136,9.358162430559181,False,False,False,False,5.307669133955798,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,丽水,0.6666666666666666,2.2000000000000006,4.633333333333333,3.7343723219601745,0.5675048152531961,False,False,False,False,55.344758329623424,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,义乌,0.23076923076923075,1.5000000000000009,3.6833333333333327,3.6789416702402074,4.254221630268832,False,False,False,False,7199.650911805321,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,乐东,0.21538461538461537,2.666666666666667,5.499999999999999,3.7821672298421998,1.6445586468573818,False,False,False,False,37.53105701345544,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,乐山,0.019230769230769232,0.3333333333333339,2.633333333333333,1.2472704245281205,0.6069853990279981,False,False,False,False,44.08793759098707,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,九江,0.6666666666666666,1.0666666666666678,1.0333333333333323,1.3338651714954368,0.0012680598640102403,False,False,False,False,89.11043759098708,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,五指山,0.3333333333333333,2.466666666666667,4.966666666666666,3.5618268942255744,0.6068855479297781,False,False,False,False,184.28992860219472,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,佛山,0.3333333333333333,0.40000000000000036,1.133333333333332,3.1725523931229476,4.002412905666129,False,False,False,False,60.727692704623436,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,信阳,1.0,1.6000000000000005,3.5666666666666655,3.6834756911232134,0.5162837055655096,False,False,False,True,155.4931118408312,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,儋州,0.43076923076923074,2.000000000000001,3.966666666666666,2.5925623039414405,6.510907232766091,False,False,False,False,450.624816168302,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,六安,0.7692307692307692,1.4000000000000008,3.3666666666666663,4.4930659198410385,6.1988527783810365,False,False,False,False,80.47139256257798,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,兰州,0.5,8.881784197001252e-16,1.4999999999999991,0.8228193441212657,6.219182178026857,False,False,False,False,56.25427329174465,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,北京,0.2,0.36666666666666625,0.7999999999999998,1.3413027545428982,2.257908893098503,False,False,False,False,202.1044299516265,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,北海,0.6666666666666666,1.4666666666666668,4.299999999999999,2.5898136079923537,4.04421653983374,False,False,False,False,229.2140709317402,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,合肥,0.6666666666666666,1.4666666666666668,3.716666666666666,1.3909818710326656,0.22705291073600264,False,False,False,False,75.91418759098707,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,定安,0.6666666666666666,1.7666666666666666,4.266666666666666,3.4637436590950683,6.371516084398518,False,False,False,False,184.28992860219483,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,屯昌,0.0,2.466666666666667,4.966666666666666,3.5669338188127715,0.525809379815902,False,False,False,False,184.28992860219483,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,广州,0.25,2.1333333333333337,4.633333333333333,1.9600615980789784,0.03815064803800183,False,False,False,False,75.08788229537653,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,惠州,0.03076923076923077,1.0666666666666669,1.8999999999999986,0.17872836806138004,3.411729844715799,False,False,False,False,164.52740729537652,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,文昌,0.6666666666666666,0.7666666666666666,2.9333333333333327,2.7218283498715876,4.977392359104081,False,False,False,False,184.28992860219472,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,昌江,0.6666666666666666,1.1000000000000005,3.2666666666666657,2.7218283498715876,4.977392359104081,False,False,False,False,179.6033878351493,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,汕头,0.5,1.0333333333333337,2.466666666666666,2.4129561612150736,1.2329372499260245,False,False,False,False,427.52118172719474,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,海口,0.23076923076923075,2.483333333333334,4.9833333333333325,3.7526115739660786,3.365145652012166,False,False,False,False,250.02383875844492,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,深圳,0.7692307692307692,3.116666666666668,5.95,0.41165714924802366,2.2790515874903807,False,False,True,False,70.59790331810383,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,清远,0.3333333333333333,0.16666666666666696,1.5999999999999988,2.9083080319166625,1.607941734713096,False,False,False,False,286.6095908181039,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,澄迈,0.3384615384615385,1.0666666666666669,3.3666666666666663,2.1337218134347165,7.836906474689068,False,False,False,False,558.7510467840129,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,珠海,0.28846153846153844,1.4666666666666668,3.4333333333333327,2.8748073171093456,2.699748624945318,False,False,False,False,1422.6756419544681,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,琼中,0.21538461538461537,0.7999999999999998,2.8999999999999995,3.3597768789382654,0.6418375694408187,False,False,False,False,1017.336906159013,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,琼海,0.25,2.2000000000000006,5.033333333333333,5.08952154988603,5.687676058445574,False,False,False,False,1627.607127463701,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,白沙,0.3384615384615385,1.8500000000000005,4.683333333333333,1.5537503973991966,1.2089248681018496,False,False,False,False,103.88469905674022,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,肇庆,0.2692307692307692,0.7333333333333334,3.2333333333333325,2.4632229872072364,5.612808239410349,False,False,False,False,66.07298418189616,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,陵水,0.6666666666666666,1.4333333333333336,3.9333333333333327,2.7813814898712717,3.4236662987461015,False,False,False,False,248.03817590333114,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
中山,韶关,0.0,1.4500000000000006,3.883333333333333,3.7857286964133943,0.5755146106097868,False,False,False,False,458.7946476362856,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,丽水,0.0,0.3999999999999999,1.0,1.693376671984761,9.925667245812377,False,False,False,False,50.037089195667626,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,义乌,0.6346153846153846,0.2999999999999998,0.04999999999999982,1.637946020264794,5.103940800290349,False,False,False,False,7204.9585809392765,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,乐东,0.6923076923076923,0.8666666666666663,1.8666666666666663,1.741171579866786,7.713603783701799,False,False,False,False,32.22338787949964,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,乐山,0.6923076923076923,1.4666666666666668,1.0,0.7937252254472931,8.751177031531183,False,False,False,False,38.78026845703127,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,九江,1.0,0.733333333333333,2.6000000000000005,3.3748608214708504,9.356894370695171,False,False,False,False,83.80276845703128,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,五指山,0.3333333333333333,0.6666666666666661,1.333333333333333,1.520831244250161,8.751276882629403,False,False,False,False,189.59759773615053,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,佛山,1.0,1.4000000000000004,2.500000000000001,1.131556743147534,5.355749524893052,False,False,False,False,55.42002357066764,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,信阳,0.5,0.20000000000000018,0.06666666666666732,1.6424800411478,8.841878724993672,False,False,False,False,160.80078097478702,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,儋州,0.7115384615384616,0.20000000000000018,0.33333333333333304,0.5515666539660269,2.84725519779309,True,True,True,False,455.9324853022578,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,六安,0.6666666666666666,0.3999999999999999,0.2666666666666666,2.452070269865625,3.159309652178145,False,False,False,False,75.16372342862218,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,兰州,0.6666666666666666,1.7999999999999998,2.1333333333333337,1.218176305854148,3.138980252532324,False,False,False,False,50.946604157788855,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,北京,0.6730769230769231,2.166666666666667,2.833333333333333,3.3822984045183118,7.100253537460678,False,False,False,False,207.41209908558233,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,北海,0.6666666666666666,0.3333333333333339,0.6666666666666661,0.5488179580169401,5.313945890725441,False,False,False,False,234.521740065696,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,合肥,0.6666666666666666,0.3333333333333339,0.08333333333333304,0.650013778942748,9.585215341295184,False,False,False,False,70.60651845703129,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,定安,0.0,0.0333333333333341,0.6333333333333329,1.422748009119655,2.986646346160663,False,False,False,False,189.59759773615065,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,屯昌,0.6666666666666666,0.6666666666666661,1.333333333333333,1.5259381688373579,8.83235305074328,False,False,False,False,189.59759773615065,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,广州,1.0,0.33333333333333304,1.0,0.08093405189643521,9.396313078597183,True,False,True,False,80.39555142933233,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,惠州,0.6346153846153846,0.7333333333333338,1.7333333333333343,2.2197240180367936,5.946432585843382,False,False,False,False,169.83507642933233,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,文昌,0.0,1.033333333333334,0.7000000000000002,0.680832699896174,4.380770071455101,False,False,False,False,189.59759773615053,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,昌江,0.0,0.7000000000000002,0.36666666666666714,0.680832699896174,4.380770071455101,False,False,False,False,184.91105696910512,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,汕头,0.3333333333333333,0.766666666666667,1.166666666666667,0.37196051123966,8.125225180633157,False,False,False,False,432.82885086115056,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,海口,0.6346153846153846,0.6833333333333331,1.35,1.711615923990665,5.993016778547015,False,False,False,False,255.33150789240074,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,深圳,0.6666666666666666,1.316666666666667,2.3166666666666673,2.4526527992234373,7.079110843068801,False,False,False,False,75.90557245205963,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,清远,0.3333333333333333,1.6333333333333337,2.033333333333334,0.8673123819412489,7.750220695846085,False,False,False,False,291.91725995205974,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,澄迈,0.5,0.7333333333333338,0.2666666666666666,0.09272616345930285,1.521255955870113,False,False,False,False,564.0587159179688,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,珠海,0.7115384615384616,0.3333333333333339,0.20000000000000018,0.833811667133932,6.658413805613863,True,True,False,False,1427.9833110884238,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,琼中,0.6538461538461539,1.0000000000000009,0.7333333333333334,1.318781228962852,10.0,False,False,False,False,1022.6445752929687,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,琼海,0.6666666666666666,0.3999999999999999,1.4,3.048525899910616,3.670486372113607,False,False,False,False,1632.9147965976567,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,白沙,0.5,0.04999999999999982,1.0499999999999998,0.487245252576217,8.149237562457332,False,False,False,False,109.19236819069602,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,肇庆,0.9423076923076923,1.0666666666666673,0.40000000000000036,0.4222273372318228,3.745354191148832,False,True,True,False,60.76531504794036,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,陵水,0.0,0.36666666666666714,0.2999999999999998,0.740385839895858,5.93449613181308,False,False,False,False,253.34584503728695,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
临高,韶关,0.6666666666666666,0.3500000000000001,0.25,1.7447330464379809,8.782647819949394,False,False,False,False,464.10231677024143,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,义乌,0.6666666666666666,0.6999999999999997,0.9500000000000002,0.05543065171996697,4.821726445522028,False,False,False,False,7254.995670134945,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,乐东,0.6666666666666666,0.46666666666666634,0.8666666666666663,0.047794907882025006,2.212063462110578,False,False,False,False,17.813701316167986,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,乐山,0.6666666666666666,1.8666666666666667,2.0,2.487101897432054,1.1744902142811942,False,False,False,False,11.256820738636357,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,九江,1.0,1.1333333333333329,3.6000000000000005,5.068237493455611,0.5687728751172063,False,False,False,True,33.76567926136365,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,五指山,0.3333333333333333,0.26666666666666616,0.33333333333333304,0.1725454277345999,1.1743903631829742,False,False,False,False,239.63468693181815,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,佛山,1.0,1.8000000000000003,3.500000000000001,0.561819928837227,4.569917720919325,False,False,True,False,5.382934375000012,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,信阳,0.5,0.6000000000000001,1.0666666666666673,0.05089663083696094,1.0837885208187057,False,False,False,False,210.83787017045464,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,儋州,0.6666666666666666,0.19999999999999973,0.666666666666667,1.141810018018734,7.078412048019287,False,False,False,False,505.96957449792546,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,六安,0.5,0.7999999999999998,1.2666666666666666,0.7586935978808642,6.766357593634233,False,False,False,False,25.126634232954558,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
丽水,兰州,0.6666666666666666,2.1999999999999997,3.1333333333333337,2.911552977838909,6.786686993280053,False,False,False,False,0.9095149621212286,basis_category;release_trigger_category;schedule_form_category;n_release_steps;final_retained_share,descriptive P1 measurement-validity evidence; not causal
