model,repeat,fold,split_id,n_train,n_valid,rf_param_hash,R2,RMSE,MSE,feature_set
M2,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2843137520270238,2491.860956305396,6209371.025559244,IV1;IV2;year_1;Region_1;PMC_I
M2,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.1368321316359893,333.45413435362065,111191.6597175225,IV1;IV2;year_1;Region_1;PMC_I
M2,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1050739382874366,273.0728374192131,74568.77453617999,IV1;IV2;year_1;Region_1;PMC_I
M2,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12974447990707083,562.5201580874999,316428.92825478583,IV1;IV2;year_1;Region_1;PMC_I
M2,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2630446090544176,388.7012196368044,151088.63814713925,IV1;IV2;year_1;Region_1;PMC_I
M2,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08878332152736834,629.9957560102534,396894.65259093075,IV1;IV2;year_1;Region_1;PMC_I
M2,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10489826261375645,2460.6984959183196,6055037.08781468,IV1;IV2;year_1;Region_1;PMC_I
M2,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09101159889394306,336.7296478169823,113386.85571894895,IV1;IV2;year_1;Region_1;PMC_I
M2,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4466512554013522,248.02019906440074,61514.01914394497,IV1;IV2;year_1;Region_1;PMC_I
M2,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.009171951926238542,716.6922170113116,513647.73392458906,IV1;IV2;year_1;Region_1;PMC_I
M2,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1922716543697539,412.87425785489523,170465.1527992305,IV1;IV2;year_1;Region_1;PMC_I
M2,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13066631062404843,871.8788034868496,760172.6479696606,IV1;IV2;year_1;Region_1;PMC_I
M2,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1015385185803046,2442.2391394705114,5964532.014361665,IV1;IV2;year_1;Region_1;PMC_I
M2,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8854474147011868,520.446410622073,270864.4663293995,IV1;IV2;year_1;Region_1;PMC_I
M2,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.8311393548474815,218.4129575780805,47704.220038004394,IV1;IV2;year_1;Region_1;PMC_I
M2,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1169318882345105,2363.954676537842,5588281.712725132,IV1;IV2;year_1;Region_1;PMC_I
M2,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.019842789760957102,717.2505691544998,514448.3789524539,IV1;IV2;year_1;Region_1;PMC_I
M2,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.0286418764417116,225.55038869806285,50872.97784184724,IV1;IV2;year_1;Region_1;PMC_I
M2,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.02378190428289928,410.836302934995,168786.467809295,IV1;IV2;year_1;Region_1;PMC_I
M2,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1564568547802727,349.3524431805272,122047.1295562035,IV1;IV2;year_1;Region_1;PMC_I
M2,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0076016000124716765,604.7608723516978,365735.7127275865,IV1;IV2;year_1;Region_1;PMC_I
M2,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.282531498186866,314.5709474919249,98954.88100596739,IV1;IV2;year_1;Region_1;PMC_I
M2,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.37061731383154983,390.17155601810543,152233.84312558957,IV1;IV2;year_1;Region_1;PMC_I
M2,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.01078498450245402,694.8378879070151,482799.69047108165,IV1;IV2;year_1;Region_1;PMC_I
M2,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09660954377580766,2431.100920968002,5910251.687931468,IV1;IV2;year_1;Region_1;PMC_I
M2,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07501561077328156,523.3118618282688,273855.30473016907,IV1;IV2;year_1;Region_1;PMC_I
M2,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.19534687836167874,2539.420921574723,6448658.616931415,IV1;IV2;year_1;Region_1;PMC_I
M2,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.1614110963058577,238.94194154567325,57093.25142961593,IV1;IV2;year_1;Region_1;PMC_I
M2,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.013344091619221565,664.46851793372,441518.41132503445,IV1;IV2;year_1;Region_1;PMC_I
M2,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.922521350387297,304.12874586474265,92494.29406126123,IV1;IV2;year_1;Region_1;PMC_I
M3,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9073274153227786,258.74488927178646,66948.91772426903,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1980230282471171,267.54329338548797,71579.41383555329,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3000283051951884,851.9316230757379,725787.4903964611,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11565383864984358,526.4918541140694,277193.6724484705,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05988414637708406,2437.512933794773,5941469.3024168005,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13954017902328664,2370.823657363142,5620804.814312745,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06275486886755166,542.9570052801413,294802.30958277936,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4918054370239475,369.03028064082014,136183.34802984248,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10230726628049425,681.6949920216078,464708.06214734,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3706549419915961,234.5918881282354,55033.35397557051,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.14698390326308208,627.5169408933422,393777.5111081383,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2537044255244516,294.62751054569884,86805.36997035588,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23287809268072213,2569.782100700112,6603780.045078682,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2093635022132152,369.42374188938584,136473.90107155556,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.9923352214179473,266.70266119492027,71130.30948845242,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0892568671401045,632.8895750389524,400549.21419298585,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10045502715587373,2442.209948851193,5964389.434267747,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.180616334966196,356.8385032739077,127333.71741876262,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.6609530594555766,239.15685863955028,57196.00303433784,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.004758041191872953,614.2551962400231,377309.4461078693,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3059293826595013,917.0402075410695,840962.7422469679,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3194758234452124,378.8121210245815,143498.62303514214,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.93375330651064,393.11657813565387,154540.64400508563,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4495434531310809,218.79363314242696,47870.65390366291,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11069465353415375,2452.6059232394964,6015275.814709463,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3502888445132515,236.20826849823908,55794.3461069362,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.2726349138461477,386.22828755243006,149172.29010568262,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12741190264463054,2444.025988498878,5973263.032457918,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5551835785630375,524.8949730390042,275514.732721617,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09342848075830013,848.8365104822303,720523.4215276495,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09210605791574089,497.9298794443401,247934.16484345507,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.028739848790699,248.10363602693468,61555.41420978568,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09478348949216864,803.578839198653,645738.9508078545,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.34133050027619616,390.68465943334246,152634.50311654678,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0782118857915115,2446.087538230065,5983344.2446844205,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5105329353466539,273.4209772875175,74759.03082086114,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08124141097963333,2445.217503346608,5979088.638672618,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.506576122226976,286.6302574393053,82156.90447972243,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.15877938453577234,651.305057256007,424198.27760725055,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.14389440754498795,661.0898324063932,437039.76651111303,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.26077863534651335,2515.287845970253,6326672.948085674,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.6599490077314787,300.20774696622397,90124.69133853636,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.034262535476257,288.28579911148694,83108.70196934859,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11483273674622008,479.69666500153323,230108.89041359318,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9360312040018002,369.20689931024293,136313.73449828385,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.48498542366016517,359.03102892135104,128903.27972832399,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.6568048194402314,323.12401670210676,104409.13016970336,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5911191349264813,275.2441994404529,75759.36932561581,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.24701253614049934,2578.9419907864512,6650941.791841583,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1670464363587394,638.6194026085233,407834.74138806714,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10082309580245075,2318.3879099052197,5374922.500794693,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09228216591498883,681.5462740946617,464505.32373231574,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.4456002895910203,444.79213610700606,197840.0443426334,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.2072983845609453,422.9867037832781,178917.75157744263,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.191319166861303,516.8077499373333,267090.25039528916,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09322566018157219,2316.645766651204,5366847.608142946,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.007655014663797921,711.5727785396219,506335.81915859785,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.02221540025586033,620.6810543899916,385244.9712786717,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3664899699949031,263.33529551115015,69345.47786194479,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-7.696706672573686,344.3953218683249,118608.13772478711,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.05238069070321305,478.740515306791,229192.48099621176,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25356742809447286,371.10586385691886,137719.56218898998,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.20626252694202063,2514.1549384462683,6320975.05451376,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.775997667350775,268.3497462444908,72011.5863094826,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1496341359015395,651.5811906678296,424558.0480321065,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.022607432026092056,676.5794862863593,457759.80126351374,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-7.706218148594846,301.33852940368126,90804.90930317328,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.146465583182231,247.8577562307003,61433.46732371725,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.000453887092642824,608.9358132364102,370802.82464188826,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09525045868285642,2446.7071949965743,5986376.098048005,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2733054353268727,2481.1586538203173,6156148.26542745,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.012328975666744,267.0791330253706,71331.26329758362,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.977362055004509,264.65976568869013,70044.79157439235,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.013853139663763114,525.5557286469278,276208.82391360326,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6328654345842246,441.95877020559743,195327.5545616441,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.031236262331378217,594.2590866402295,353143.8620544798,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0723568997242443,2424.191553401406,5876704.687582722,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.035694956379654474,316.5730142504192,100218.47335159611,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5899577779732468,331.8573720287522,110129.31536982964,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.05863785152542633,692.1950165193593,479133.94089423615,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.031215884810801064,466.50890824095785,217630.56146817043,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09375547601341139,857.5293903374496,735356.655292518,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09309693660066443,2432.8631568177225,5918823.139801095,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.115325675066277,445.61320920385225,198571.1322169562,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.8289798327112432,218.28412883525985,47647.96090136832,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10883793193500013,2355.373788187785,5547785.682082077,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08870959867359807,691.5943393604755,478302.7302354525,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3953803009723083,245.09142879959833,60069.80847102858,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.024737989292399565,410.63507195349325,168621.16231825057,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23779667961923967,361.42960587145643,130631.36000039632,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09241589324140875,573.9614203404592,329431.71203923726,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.6676387130538681,340.07423236842135,115650.48352097103,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6306676622123557,425.57903769056463,181117.51732162703,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.06714799163570606,674.7525227191843,455290.9669159033,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10171559045827627,2436.754208707847,5937771.073655405,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.06423087724682941,488.2447126874122,238382.8994672137,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18695379728514938,2530.489994876391,6403379.614169517,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.325512557335604,317.0232299510653,100503.728328606,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12360233188292757,626.241948717935,392178.9783340367,IV1;IV2;year_1;Region_1;PMC_Frequency
M3,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.329522625239389,271.5264184906626,73726.59593836643,IV1;IV2;year_1;Region_1;PMC_Frequency
