model,repeat,fold,split_id,n_train,n_valid,rf_param_hash,R2,RMSE,MSE
B1_no_PMC_I,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.06380050255093273,475.8471077346581,226430.4699394393
B1_no_PMC_I,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2530786329756951,371.0335053955019,137665.86212607392
B1_no_PMC_I,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1978231592401163,2505.3446175033782,6276751.652453149
B1_no_PMC_I,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.080682514136868,282.6930374958316,79915.35344861967
B1_no_PMC_I,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.14333424729152722,653.990338551214,427703.3629183315
B1_no_PMC_I,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.004576735094608653,682.7916527970021,466204.4411292619
B1_no_PMC_I,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-8.629082655958896,316.9073773830584,100430.28583980822
B1_no_PMC_I,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.104748859032055,298.0943792901442,88860.25896437636
B1_no_PMC_I,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08673283730417447,582.0616965832851,338795.8186294123
B1_no_PMC_I,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09316070029777834,2444.371898944733,5974953.980350679
B1_no_PMC_I,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.26786570733732606,2475.8530634528042,6129848.3918086365
B1_no_PMC_I,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4300652324147314,293.49413932264986,86138.80981674301
B1_no_PMC_I,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2728208055657548,283.74448156323695,80510.9308175901
B1_no_PMC_I,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.02971073935677493,521.3130400279207,271767.2857031524
B1_no_PMC_I,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9012468367808633,476.89834008935554,227432.0267799826
B1_no_PMC_I,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.024734840058919016,596.2498036162117,355513.82831237104
B1_no_PMC_I,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06475756849529168,2415.5866811103033,5835059.013957491
B1_no_PMC_I,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.22890071831946712,357.3757430026344,127717.42168668499
B1_no_PMC_I,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9487950538655858,354.10121939792657,125387.67357909854
B1_no_PMC_I,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10013196026041604,676.7675334662958,458014.29435405385
B1_no_PMC_I,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03633333296604824,467.6650098404893,218710.56142910494
B1_no_PMC_I,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05372826857137247,841.6920187103451,708445.454360696
B1_no_PMC_I,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07447478376633154,2412.050836539475,5817989.23805078
B1_no_PMC_I,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5526294614118656,489.5119793806323,239621.97795714455
B1_no_PMC_I,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9920630760104949,227.80814322827666,51896.55012111501
B1_no_PMC_I,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1024773570397095,2348.608562513422,5515962.179911363
B1_no_PMC_I,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.07823430503561679,695.5579239842724,483800.8256173108
B1_no_PMC_I,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4274936559714662,246.72885230367984,60875.12655909106
B1_no_PMC_I,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.07998176928838474,398.8353113969153,159069.60561707438
B1_no_PMC_I,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4343607778640355,389.0704685673629,151375.82951122735
B1_no_PMC_I,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1578488076485981,552.8843469452853,305681.10109711456
B1_no_PMC_I,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8289398313987544,350.2047852439022,122643.39160772768
B1_no_PMC_I,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.006763878472389,472.11264906466204,222890.35340685275
B1_no_PMC_I,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08033834656070882,669.965101196779,448853.2368216103
B1_no_PMC_I,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08164360734651632,2414.454753376763,5829591.756103647
B1_no_PMC_I,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.11919207197016213,473.6895468122736,224381.78675921715
B1_no_PMC_I,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18216723821160263,2525.382561150654,6377557.0801638365
B1_no_PMC_I,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-7.277579178124089,336.9952268651747,113565.78292991057
B1_no_PMC_I,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1286749742490252,624.4269555690803,389909.0228412702
B1_no_PMC_I,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7822219630770757,296.73892025734233,88053.98679549337
B1_no_PMC_Frequency,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.326167430739659,341.6891654796025,116751.48580614718
B1_no_PMC_Frequency,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7072943342054696,235.79367392712388,55598.65666405082
B1_no_PMC_Frequency,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3630029563679309,872.321816232866,760945.3510758061
B1_no_PMC_Frequency,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.29248262577933626,566.6818212844457,321128.28657425655
B1_no_PMC_Frequency,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04537906845173967,2420.776143475679,5860157.136820981
B1_no_PMC_Frequency,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1333411712416417,2364.3663176330015,5590228.083957439
B1_no_PMC_Frequency,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3591287992211538,614.0153051911263,377014.7950089521
B1_no_PMC_Frequency,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6088052236026806,383.2283634241361,146863.97853274172
B1_no_PMC_Frequency,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.01134916748474113,715.3979919669098,511794.2869102867
B1_no_PMC_Frequency,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4421764892890323,313.13920566170844,98056.16212244573
B1_no_PMC_Frequency,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09455079141420464,646.515420928781,417982.189498719
B1_no_PMC_Frequency,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7249793116468239,257.76073582174786,66440.5969313689
B1_no_PMC_Frequency,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23662083779473497,2573.67978975695,6623827.660203379
B1_no_PMC_Frequency,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.298955021185628,382.86302873267584,146584.09877035778
B1_no_PMC_Frequency,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.074501477521134,300.68415346780506,90410.96014665056
B1_no_PMC_Frequency,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.00828718809520157,665.9200847453412,443449.55926724244
B1_no_PMC_Frequency,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09261524804464316,2433.4950952713457,5921898.378709696
B1_no_PMC_Frequency,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23918844873417666,222.73309136394568,49610.029988539776
B1_no_PMC_Frequency,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-9.840018400784897,364.72076102017536,133021.23351913586
B1_no_PMC_Frequency,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.022622746045671605,622.6474654578202,387689.86624104733
B1_no_PMC_Frequency,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.38749055200659877,945.2431706089029,893484.6515827714
B1_no_PMC_Frequency,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5800055282877901,414.52664513999605,171832.3395310202
B1_no_PMC_Frequency,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-7.413405782001449,468.1041951603051,219121.53752667698
B1_no_PMC_Frequency,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7031180369341881,237.15999621908966,56244.86380663863
B1_no_PMC_Frequency,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10181594700719976,2442.7833940139217,5967190.710070174
B1_no_PMC_Frequency,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.41204730029283243,241.54963113221166,58346.22430010752
B1_no_PMC_Frequency,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.286541545808102,382.5182827119169,146320.236608874
B1_no_PMC_Frequency,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11841397534118103,2434.2535077259154,5925590.139875923
B1_no_PMC_Frequency,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.1669364748886397,584.3607471168085,341477.48277091456
B1_no_PMC_Frequency,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07386745752550405,841.209563186824,707633.5291969671
B1_no_PMC_Frequency,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15691992440717684,512.4924008194861,262648.4608977208
B1_no_PMC_Frequency,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.3001779565740277,316.43799835703004,100133.00680420376
B1_no_PMC_Frequency,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11714667032696613,811.7447154503541,658929.4830615763
B1_no_PMC_Frequency,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4009178511609768,399.26826561336384,159415.14792590364
B1_no_PMC_Frequency,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06540900173147435,2431.5215250424812,5912296.926744914
B1_no_PMC_Frequency,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.21685095375674113,245.40614041198452,60224.17375190666
B1_no_PMC_Frequency,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07536798820029267,2438.5671138461284,5946609.568731836
B1_no_PMC_Frequency,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-12.964724001072112,390.94644255556005,152839.12094684783
B1_no_PMC_Frequency,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.092972349400265,676.3005803674558,457382.4750053576
B1_no_PMC_Frequency,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23897181015022606,688.0154993152539,473365.32729801815
B1_no_PMC_Frequency,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25797625657499035,2512.4908797441153,6312610.420797359
B1_no_PMC_Frequency,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.598064452186804,371.2815128495288,137849.9617838348
B1_no_PMC_Frequency,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.556031184514285,338.31675644262407,114458.22768985783
B1_no_PMC_Frequency,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.33789641214858224,369.6790276291257,136662.5834688159
B1_no_PMC_Frequency,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.528575050531149,421.9408329238954,178034.0664885106
B1_no_PMC_Frequency,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5180202894628925,363.00255051243465,131770.85167853266
B1_no_PMC_Frequency,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.484558040280517,266.3440024484722,70939.12764027178
B1_no_PMC_Frequency,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3329323697899038,251.92477734131276,63466.093438470016
B1_no_PMC_Frequency,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.24320411426905397,2575.000887859258,6630629.572475967
B1_no_PMC_Frequency,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10276035189280175,662.8052535498458,439310.80413327535
B1_no_PMC_Frequency,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08556253354290955,2302.262077685209,5300410.6743474165
B1_no_PMC_Frequency,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.01483458984666175,710.0263910412409,504137.4759750492
B1_no_PMC_Frequency,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12833801547326118,254.53309769313694,64787.09782126399
B1_no_PMC_Frequency,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.17658276236248105,431.10377072169763,185850.46113046602
B1_no_PMC_Frequency,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.29498385381677417,538.8242459830143,290331.56805916387
B1_no_PMC_Frequency,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08146955558418023,2304.155964640966,5309134.70939054
B1_no_PMC_Frequency,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04542683490340993,730.3563471055619,533420.39375738
B1_no_PMC_Frequency,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.036602011070253626,616.0979454712744,379576.6784139255
B1_no_PMC_Frequency,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.038638659505213,344.01251135133367,118344.6079662515
B1_no_PMC_Frequency,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-9.074174416757403,370.66754809518824,137394.43121089868
B1_no_PMC_Frequency,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06103477403818336,506.58000145927315,256623.2978784772
B1_no_PMC_Frequency,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17720684668026387,359.6253990248321,129330.42762376972
B1_no_PMC_Frequency,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.21412918953470705,2522.339669060526,6362197.406116363
B1_no_PMC_Frequency,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.008350724397387,228.2503326559104,52098.214357533754
B1_no_PMC_Frequency,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09978719659261592,670.4065095845684,449444.8880933641
B1_no_PMC_Frequency,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08411119465025418,712.5596472054336,507741.250825532
B1_no_PMC_Frequency,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-7.932100064540487,305.2225960556679,93160.83314296143
B1_no_PMC_Frequency,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5060809718466894,207.6178598636338,43105.17573435549
B1_no_PMC_Frequency,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.013907570448944195,604.8238549637666,365811.89553323144
B1_no_PMC_Frequency,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0949700103992297,2446.393924749209,5984843.235049837
B1_no_PMC_Frequency,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2822649571010343,2489.8725988044184,6199465.558277068
B1_no_PMC_Frequency,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.391990876814719,346.7510662536566,120236.30194804774
B1_no_PMC_Frequency,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3370577710959513,287.72629257979276,82786.4194417125
B1_no_PMC_Frequency,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09931354767358469,554.8923867318391,307905.56085295696
B1_no_PMC_Frequency,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4756148844872359,420.13907236140443,176516.84012470144
B1_no_PMC_Frequency,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07958009891213202,627.327504491691,393539.7978917726
B1_no_PMC_Frequency,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0896741819068978,2443.687059359887,5971606.444082971
B1_no_PMC_Frequency,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3918767148966533,380.3356692108218,144655.22127404364
B1_no_PMC_Frequency,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6771231356180416,267.0469379743076,71314.06708145369
B1_no_PMC_Frequency,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.02948302658720503,702.8322318869732,493973.14617922413
B1_no_PMC_Frequency,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1678227143664941,419.07627296341974,175624.9225609107
B1_no_PMC_Frequency,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08187953578508678,852.8611791319696,727372.1908703736
B1_no_PMC_Frequency,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08388508185254429,2422.5902351255145,5868943.447325496
B1_no_PMC_Frequency,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.37658365408991,562.9997377330362,316968.70468746754
B1_no_PMC_Frequency,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1508520402179347,236.71346865283803,56033.26624165813
B1_no_PMC_Frequency,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10865860956111062,2355.183323790381,5546888.488660308
B1_no_PMC_Frequency,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.01199629831761806,720.1157636050368,518566.7129924653
B1_no_PMC_Frequency,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.0638561567054223,227.49958009138743,51756.058941757605
B1_no_PMC_Frequency,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.03835622586671317,407.7580067952775,166266.59210565756
B1_no_PMC_Frequency,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.36004578030735335,378.8574494192916,143532.96698049107
B1_no_PMC_Frequency,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.06810542790474838,581.5976615455974,338255.83991530724
B1_no_PMC_Frequency,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2818163915748366,314.52166681682115,98923.87889723147
B1_no_PMC_Frequency,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6025872857204553,421.8988535730169,177998.64264622596
B1_no_PMC_Frequency,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.011336627632056784,694.6441201245655,482530.4536236317
B1_no_PMC_Frequency,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0796126369102752,2412.1869129203715,5818645.702864313
B1_no_PMC_Frequency,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.001291047619639274,505.0488192495306,255074.309825345
B1_no_PMC_Frequency,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1877788899165569,2531.369357636152,6407830.824779266
B1_no_PMC_Frequency,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.16179220694144,266.1168270443629,70818.16563615935
B1_no_PMC_Frequency,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.025600028716209255,660.3287098321381,436034.00502857595
B1_no_PMC_Frequency,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.351844168897276,325.7020818642596,106081.84613071286
B1_no_PMC_BERT,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3289375902399723,285.9157503001219,81747.81626968166
B1_no_PMC_BERT,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5662193303409824,289.08451948326103,83569.85940486792
B1_no_PMC_BERT,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.24408658975448505,833.4002751795348,694556.0186693243
B1_no_PMC_BERT,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13873494944968412,531.910115033548,282928.3704750022
B1_no_PMC_BERT,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04373081816832736,2418.8669704765366,5850917.420862338
B1_no_PMC_BERT,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1262334593270351,2356.940634004189,5555169.1522200685
B1_no_PMC_BERT,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17803052373354888,571.6459894453487,326779.1372489517
B1_no_PMC_BERT,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6301044213242926,385.75682925606145,148808.33131769014
B1_no_PMC_BERT,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.14362898805789748,665.820599768463,443317.0710760358
B1_no_PMC_BERT,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7229716443586718,263.0195241080162,69179.2700620073
B1_no_PMC_BERT,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.19434107361861908,609.8491926260612,371916.03774665867
B1_no_PMC_BERT,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4130591199026061,304.8658637790898,92943.19489777053
